image_id,path,class,width,height,channels,average_R,average_G,average_B
train_polyps_ (346).jpg,2_polyps\train_polyps_ (346).jpg,2_polyps,626,547,3,141.0198293,73.44282786,47.4402112
train_polyps_ (347).jpg,2_polyps\train_polyps_ (347).jpg,2_polyps,622,530,3,143.5547959,77.56857368,57.14093005
train_polyps_ (348).jpg,2_polyps\train_polyps_ (348).jpg,2_polyps,570,531,3,155.0877953,81.45478574,47.90416956
train_polyps_ (349).jpg,2_polyps\train_polyps_ (349).jpg,2_polyps,559,530,3,133.1015425,96.53838728,78.92050832
train_polyps_ (35).jpg,2_polyps\train_polyps_ (35).jpg,2_polyps,612,546,3,131.7864834,76.97288659,42.2659628
train_polyps_ (350).jpg,2_polyps\train_polyps_ (350).jpg,2_polyps,626,546,3,154.4381736,83.17370595,62.27586045
train_polyps_ (351).jpg,2_polyps\train_polyps_ (351).jpg,2_polyps,545,547,3,157.8093454,89.14214649,57.08318602
train_polyps_ (352).jpg,2_polyps\train_polyps_ (352).jpg,2_polyps,626,546,3,132.7843655,83.30728856,55.07579375
train_polyps_ (353).jpg,2_polyps\train_polyps_ (353).jpg,2_polyps,622,528,3,155.8555765,84.32534956,60.53605184
train_polyps_ (354).jpg,2_polyps\train_polyps_ (354).jpg,2_polyps,568,352,3,157.0631902,84.01508483,59.60243278
train_polyps_ (355).jpg,2_polyps\train_polyps_ (355).jpg,2_polyps,622,530,3,132.7017958,81.50878178,62.59832251
train_polyps_ (356).jpg,2_polyps\train_polyps_ (356).jpg,2_polyps,617,531,3,131.6545157,81.78825616,65.33454202
train_polyps_ (357).jpg,2_polyps\train_polyps_ (357).jpg,2_polyps,595,528,3,121.3275306,70.21976381,41.72548065
train_polyps_ (358).jpg,2_polyps\train_polyps_ (358).jpg,2_polyps,619,547,3,139.3505123,79.43741897,46.6452437
train_polyps_ (359).jpg,2_polyps\train_polyps_ (359).jpg,2_polyps,603,520,3,125.8019996,73.69985011,54.10085151
train_polyps_ (36).jpg,2_polyps\train_polyps_ (36).jpg,2_polyps,621,531,3,149.4695088,79.1488881,42.01889608
train_polyps_ (360).jpg,2_polyps\train_polyps_ (360).jpg,2_polyps,529,531,3,151.2144401,80.28621319,55.90059416
train_polyps_ (361).jpg,2_polyps\train_polyps_ (361).jpg,2_polyps,623,529,3,150.292326,95.51151056,81.37462489
train_polyps_ (362).jpg,2_polyps\train_polyps_ (362).jpg,2_polyps,621,528,3,158.2062564,96.52606073,78.22215818
train_polyps_ (363).jpg,2_polyps\train_polyps_ (363).jpg,2_polyps,623,546,3,133.8985824,74.43476561,52.49203017
train_polyps_ (364).jpg,2_polyps\train_polyps_ (364).jpg,2_polyps,622,528,3,153.2030017,91.89783689,68.5297519
train_polyps_ (365).jpg,2_polyps\train_polyps_ (365).jpg,2_polyps,552,530,3,116.3961136,73.44787394,54.97955291
train_polyps_ (366).jpg,2_polyps\train_polyps_ (366).jpg,2_polyps,547,530,3,121.2901797,68.24465869,40.96935601
train_polyps_ (367).jpg,2_polyps\train_polyps_ (367).jpg,2_polyps,622,528,3,174.2795601,87.09359166,57.78552507
train_polyps_ (368).jpg,2_polyps\train_polyps_ (368).jpg,2_polyps,622,529,3,126.0359107,76.16875862,64.57101307
train_polyps_ (369).jpg,2_polyps\train_polyps_ (369).jpg,2_polyps,574,530,3,137.5089606,83.69170337,64.7330879
train_polyps_ (37).jpg,2_polyps\train_polyps_ (37).jpg,2_polyps,622,531,3,120.465699,72.70993878,54.19423402
train_polyps_ (370).jpg,2_polyps\train_polyps_ (370).jpg,2_polyps,597,529,3,172.8435467,102.5607401,77.53675751
train_polyps_ (371).jpg,2_polyps\train_polyps_ (371).jpg,2_polyps,618,528,3,174.03699,93.87235216,67.150133
train_polyps_ (372).jpg,2_polyps\train_polyps_ (372).jpg,2_polyps,625,547,3,134.6579393,80.67529068,46.79359707
train_polyps_ (373).jpg,2_polyps\train_polyps_ (373).jpg,2_polyps,570,531,3,150.1463442,73.47093204,45.08619949
train_polyps_ (374).jpg,2_polyps\train_polyps_ (374).jpg,2_polyps,616,529,3,122.3352994,79.60036702,59.38773537
train_polyps_ (375).jpg,2_polyps\train_polyps_ (375).jpg,2_polyps,421,547,3,164.1130763,93.53971783,64.15866289
train_polyps_ (376).jpg,2_polyps\train_polyps_ (376).jpg,2_polyps,622,530,3,128.8036522,75.66291937,51.88154766
train_polyps_ (377).jpg,2_polyps\train_polyps_ (377).jpg,2_polyps,570,531,3,130.3171143,61.90643605,40.03530578
train_polyps_ (378).jpg,2_polyps\train_polyps_ (378).jpg,2_polyps,622,531,3,128.1097032,79.55606421,61.65398659
train_polyps_ (379).jpg,2_polyps\train_polyps_ (379).jpg,2_polyps,622,530,3,137.3683158,78.56409938,61.76248559
train_polyps_ (38).jpg,2_polyps\train_polyps_ (38).jpg,2_polyps,626,547,3,157.2893798,94.33530264,75.76847866
train_polyps_ (380).jpg,2_polyps\train_polyps_ (380).jpg,2_polyps,570,531,3,138.8256814,70.49380844,38.59909472
train_polyps_ (381).jpg,2_polyps\train_polyps_ (381).jpg,2_polyps,571,530,3,135.4902521,79.25678551,37.84282457
train_polyps_ (382).jpg,2_polyps\train_polyps_ (382).jpg,2_polyps,571,531,3,150.2045805,68.8576258,41.23387456
train_polyps_ (383).jpg,2_polyps\train_polyps_ (383).jpg,2_polyps,570,531,3,172.7089867,90.95911719,58.15287607
train_polyps_ (384).jpg,2_polyps\train_polyps_ (384).jpg,2_polyps,570,530,3,138.4215889,75.41601456,33.14463092
train_polyps_ (385).jpg,2_polyps\train_polyps_ (385).jpg,2_polyps,608,529,3,156.5152628,98.23410917,84.64214382
train_polyps_ (386).jpg,2_polyps\train_polyps_ (386).jpg,2_polyps,626,547,3,119.8644918,71.40951516,34.13101378
train_polyps_ (387).jpg,2_polyps\train_polyps_ (387).jpg,2_polyps,622,510,3,135.1993002,90.87689931,59.8820314
train_polyps_ (388).jpg,2_polyps\train_polyps_ (388).jpg,2_polyps,620,531,3,117.5529099,69.39977826,55.43359759
train_polyps_ (389).jpg,2_polyps\train_polyps_ (389).jpg,2_polyps,623,529,3,161.5668104,85.55881202,58.62921955
train_polyps_ (39).jpg,2_polyps\train_polyps_ (39).jpg,2_polyps,622,529,3,154.2757736,96.45722379,75.71933637
train_polyps_ (390).jpg,2_polyps\train_polyps_ (390).jpg,2_polyps,570,530,3,180.5941311,97.22627607,63.61223105
train_polyps_ (391).jpg,2_polyps\train_polyps_ (391).jpg,2_polyps,619,530,3,107.7512421,67.79572652,51.58725882
train_polyps_ (392).jpg,2_polyps\train_polyps_ (392).jpg,2_polyps,612,482,3,143.3820614,72.26197692,52.0182654
train_polyps_ (393).jpg,2_polyps\train_polyps_ (393).jpg,2_polyps,622,530,3,132.9976521,78.99749439,61.5881393
train_polyps_ (394).jpg,2_polyps\train_polyps_ (394).jpg,2_polyps,619,530,3,124.7896364,81.74713933,65.74500564
train_polyps_ (395).jpg,2_polyps\train_polyps_ (395).jpg,2_polyps,622,530,3,130.5710884,73.35995875,55.46353516
train_polyps_ (396).jpg,2_polyps\train_polyps_ (396).jpg,2_polyps,605,528,3,159.0406117,97.97946093,79.28694904
train_polyps_ (397).jpg,2_polyps\train_polyps_ (397).jpg,2_polyps,570,530,3,83.62683217,38.80700761,21.74731215
train_polyps_ (398).jpg,2_polyps\train_polyps_ (398).jpg,2_polyps,626,546,3,155.6935219,85.15590879,63.08094009
train_polyps_ (399).jpg,2_polyps\train_polyps_ (399).jpg,2_polyps,622,496,3,160.6350969,98.0200997,78.76027189
train_polyps_ (4).jpg,2_polyps\train_polyps_ (4).jpg,2_polyps,626,547,3,168.7818978,83.80472633,57.64629025
train_polyps_ (40).jpg,2_polyps\train_polyps_ (40).jpg,2_polyps,622,530,3,139.2089698,77.9808257,59.88784505
train_polyps_ (400).jpg,2_polyps\train_polyps_ (400).jpg,2_polyps,622,530,3,137.6989019,73.56229449,55.57220773
train_polyps_ (401).jpg,2_polyps\train_polyps_ (401).jpg,2_polyps,540,528,3,167.368764,87.01906215,63.31905513
train_polyps_ (402).jpg,2_polyps\train_polyps_ (402).jpg,2_polyps,626,547,3,145.1250124,82.11685289,53.84145586
train_polyps_ (403).jpg,2_polyps\train_polyps_ (403).jpg,2_polyps,622,530,3,140.9713098,80.40839046,67.59554693
train_polyps_ (404).jpg,2_polyps\train_polyps_ (404).jpg,2_polyps,570,530,3,127.1860841,73.83526316,49.53313141
train_polyps_ (405).jpg,2_polyps\train_polyps_ (405).jpg,2_polyps,627,547,3,157.6165601,83.87572638,60.8517971
train_polyps_ (406).jpg,2_polyps\train_polyps_ (406).jpg,2_polyps,616,530,3,122.6687944,80.18503124,44.44340848
train_polyps_ (407).jpg,2_polyps\train_polyps_ (407).jpg,2_polyps,1348,1070,3,163.768555,103.3282454,51.29142378
train_polyps_ (408).jpg,2_polyps\train_polyps_ (408).jpg,2_polyps,618,531,3,117.9532481,68.83268426,54.84426709
train_polyps_ (409).jpg,2_polyps\train_polyps_ (409).jpg,2_polyps,622,528,3,159.6743277,90.4413366,70.25689979
train_polyps_ (41).jpg,2_polyps\train_polyps_ (41).jpg,2_polyps,622,528,3,181.6838887,88.04163622,59.55634317
train_polyps_ (410).jpg,2_polyps\train_polyps_ (410).jpg,2_polyps,622,528,3,153.616663,101.2366328,80.65917008
train_polyps_ (411).jpg,2_polyps\train_polyps_ (411).jpg,2_polyps,626,547,3,152.0071958,90.30719989,67.07305021
train_polyps_ (412).jpg,2_polyps\train_polyps_ (412).jpg,2_polyps,610,509,3,126.3012818,73.75882637,55.35030114
train_polyps_ (413).jpg,2_polyps\train_polyps_ (413).jpg,2_polyps,613,530,3,155.1215888,91.80479547,63.48083967
train_polyps_ (414).jpg,2_polyps\train_polyps_ (414).jpg,2_polyps,554,529,3,175.5205585,93.11877871,72.98435847
train_polyps_ (415).jpg,2_polyps\train_polyps_ (415).jpg,2_polyps,522,483,3,131.9303602,64.89367221,44.69168194
train_polyps_ (416).jpg,2_polyps\train_polyps_ (416).jpg,2_polyps,622,531,3,139.5291569,78.02364949,60.29549294
train_polyps_ (417).jpg,2_polyps\train_polyps_ (417).jpg,2_polyps,597,546,3,142.5052798,85.06428357,69.9069278
train_polyps_ (418).jpg,2_polyps\train_polyps_ (418).jpg,2_polyps,622,528,3,173.9582694,89.61475994,67.58821738
train_polyps_ (419).jpg,2_polyps\train_polyps_ (419).jpg,2_polyps,609,505,3,120.2801281,68.18722138,47.74250597
train_polyps_ (42).jpg,2_polyps\train_polyps_ (42).jpg,2_polyps,570,531,3,158.5084217,79.50423564,52.95649718
train_polyps_ (420).jpg,2_polyps\train_polyps_ (420).jpg,2_polyps,622,527,3,138.1586637,90.22332318,73.00039049
train_polyps_ (421).jpg,2_polyps\train_polyps_ (421).jpg,2_polyps,568,546,3,154.5458327,88.45939419,67.49555022
train_polyps_ (422).jpg,2_polyps\train_polyps_ (422).jpg,2_polyps,570,529,3,134.177518,76.56976752,49.59368885
train_polyps_ (423).jpg,2_polyps\train_polyps_ (423).jpg,2_polyps,626,547,3,152.7166742,79.19138081,55.14853894
train_polyps_ (424).jpg,2_polyps\train_polyps_ (424).jpg,2_polyps,589,530,3,128.9306372,74.11052311,45.44516129
train_polyps_ (425).jpg,2_polyps\train_polyps_ (425).jpg,2_polyps,611,530,3,135.1389309,80.68293858,63.75665009
train_polyps_ (426).jpg,2_polyps\train_polyps_ (426).jpg,2_polyps,622,529,3,189.005507,93.33279743,57.88748108
train_polyps_ (427).jpg,2_polyps\train_polyps_ (427).jpg,2_polyps,570,531,3,173.174008,90.68203654,35.99347474
train_polyps_ (428).jpg,2_polyps\train_polyps_ (428).jpg,2_polyps,570,530,3,158.1935353,82.84608077,38.30994042
train_polyps_ (429).jpg,2_polyps\train_polyps_ (429).jpg,2_polyps,568,529,3,165.9457354,97.56511422,70.4946584
train_polyps_ (43).jpg,2_polyps\train_polyps_ (43).jpg,2_polyps,1348,1070,3,156.6413787,96.50998502,79.20534471
train_polyps_ (430).jpg,2_polyps\train_polyps_ (430).jpg,2_polyps,590,528,3,123.0897856,75.2317283,60.03868451
train_polyps_ (431).jpg,2_polyps\train_polyps_ (431).jpg,2_polyps,570,530,3,158.5642304,84.72127441,37.91381331
train_polyps_ (432).jpg,2_polyps\train_polyps_ (432).jpg,2_polyps,622,528,3,194.4077024,96.4466104,70.37382466
train_polyps_ (433).jpg,2_polyps\train_polyps_ (433).jpg,2_polyps,561,529,3,112.2549121,59.63109017,36.92421378
train_polyps_ (434).jpg,2_polyps\train_polyps_ (434).jpg,2_polyps,562,530,3,140.7704324,84.76310683,52.22811724
train_polyps_ (435).jpg,2_polyps\train_polyps_ (435).jpg,2_polyps,605,529,3,143.3783405,88.99268228,70.36901998
train_polyps_ (436).jpg,2_polyps\train_polyps_ (436).jpg,2_polyps,626,546,3,148.0873533,81.30197252,62.94455465
train_polyps_ (437).jpg,2_polyps\train_polyps_ (437).jpg,2_polyps,626,547,3,156.9703903,87.51401487,67.37078517
train_polyps_ (438).jpg,2_polyps\train_polyps_ (438).jpg,2_polyps,565,530,3,128.0509835,82.12757055,59.81244949
train_polyps_ (439).jpg,2_polyps\train_polyps_ (439).jpg,2_polyps,626,547,3,132.4121873,72.79435317,52.41913195
train_polyps_ (44).jpg,2_polyps\train_polyps_ (44).jpg,2_polyps,623,528,3,121.8339353,76.28820711,64.410313
train_polyps_ (440).jpg,2_polyps\train_polyps_ (440).jpg,2_polyps,370,523,3,134.7798977,99.84851429,73.1689215
train_polyps_ (441).jpg,2_polyps\train_polyps_ (441).jpg,2_polyps,622,530,3,146.4479767,83.76634108,68.46404174
train_polyps_ (442).jpg,2_polyps\train_polyps_ (442).jpg,2_polyps,570,530,3,158.184856,88.2531281,43.92324065
train_polyps_ (443).jpg,2_polyps\train_polyps_ (443).jpg,2_polyps,571,529,3,137.7351511,67.71663483,26.49193038
train_polyps_ (444).jpg,2_polyps\train_polyps_ (444).jpg,2_polyps,622,529,3,141.0483956,107.2832348,98.16347048
train_polyps_ (445).jpg,2_polyps\train_polyps_ (445).jpg,2_polyps,584,529,3,150.7511653,80.37414869,54.26501606
train_polyps_ (446).jpg,2_polyps\train_polyps_ (446).jpg,2_polyps,621,529,3,150.9777784,89.46183514,69.24409377
train_polyps_ (447).jpg,2_polyps\train_polyps_ (447).jpg,2_polyps,622,528,3,176.9621547,93.3936349,71.57421989
train_polyps_ (448).jpg,2_polyps\train_polyps_ (448).jpg,2_polyps,626,546,3,180.3200915,93.39898653,61.40631546
train_polyps_ (449).jpg,2_polyps\train_polyps_ (449).jpg,2_polyps,604,530,3,114.7514963,67.65861552,51.21500375
train_polyps_ (45).jpg,2_polyps\train_polyps_ (45).jpg,2_polyps,626,546,3,140.2940789,79.33726843,58.23461948
train_polyps_ (450).jpg,2_polyps\train_polyps_ (450).jpg,2_polyps,620,475,3,147.8288149,99.51891002,86.95052292
train_polyps_ (451).jpg,2_polyps\train_polyps_ (451).jpg,2_polyps,477,530,3,104.2751117,65.4727938,52.33181836
train_polyps_ (452).jpg,2_polyps\train_polyps_ (452).jpg,2_polyps,494,530,3,156.9142693,81.67394775,52.77160645
train_polyps_ (453).jpg,2_polyps\train_polyps_ (453).jpg,2_polyps,623,528,3,153.4885482,81.98101805,59.52519274
train_polyps_ (454).jpg,2_polyps\train_polyps_ (454).jpg,2_polyps,568,497,3,102.2762951,59.56508417,37.79866877
train_polyps_ (455).jpg,2_polyps\train_polyps_ (455).jpg,2_polyps,622,531,3,137.8545606,76.66309093,46.73734263
train_polyps_ (456).jpg,2_polyps\train_polyps_ (456).jpg,2_polyps,622,530,3,97.16481526,60.85238731,50.3818146
train_polyps_ (457).jpg,2_polyps\train_polyps_ (457).jpg,2_polyps,599,530,3,110.3269789,66.42414716,49.63341103
train_polyps_ (458).jpg,2_polyps\train_polyps_ (458).jpg,2_polyps,622,530,3,154.9022114,93.04956925,71.45195049
train_polyps_ (459).jpg,2_polyps\train_polyps_ (459).jpg,2_polyps,621,529,3,159.4610741,92.31447845,79.3392388
train_polyps_ (46).jpg,2_polyps\train_polyps_ (46).jpg,2_polyps,616,528,3,182.4787147,91.15975502,62.62123672
train_polyps_ (460).jpg,2_polyps\train_polyps_ (460).jpg,2_polyps,622,530,3,120.9833707,70.80009707,55.11295881
train_polyps_ (461).jpg,2_polyps\train_polyps_ (461).jpg,2_polyps,626,547,3,145.3514669,87.23860908,52.73275666
train_polyps_ (462).jpg,2_polyps\train_polyps_ (462).jpg,2_polyps,575,530,3,133.5858704,72.87483183,50.51169811
train_polyps_ (463).jpg,2_polyps\train_polyps_ (463).jpg,2_polyps,618,531,3,141.0568232,90.50262069,73.44088214
train_polyps_ (464).jpg,2_polyps\train_polyps_ (464).jpg,2_polyps,570,531,3,104.1652658,48.48751115,21.646592
train_polyps_ (465).jpg,2_polyps\train_polyps_ (465).jpg,2_polyps,494,530,3,162.8832709,72.84977465,50.08036819
train_polyps_ (466).jpg,2_polyps\train_polyps_ (466).jpg,2_polyps,622,528,3,161.4858076,79.5955465,58.12184546
train_polyps_ (467).jpg,2_polyps\train_polyps_ (467).jpg,2_polyps,616,528,3,151.7896651,88.18801345,65.48301604
train_polyps_ (468).jpg,2_polyps\train_polyps_ (468).jpg,2_polyps,622,530,3,152.3603713,81.87936965,60.12685494
train_polyps_ (469).jpg,2_polyps\train_polyps_ (469).jpg,2_polyps,626,547,3,138.5050552,80.66096512,60.99448926
train_polyps_ (47).jpg,2_polyps\train_polyps_ (47).jpg,2_polyps,590,529,3,133.9788248,94.06350325,78.37370478
train_polyps_ (470).jpg,2_polyps\train_polyps_ (470).jpg,2_polyps,623,528,3,157.8944471,84.88661596,51.86329284
train_polyps_ (471).jpg,2_polyps\train_polyps_ (471).jpg,2_polyps,622,528,3,171.4293092,91.80048475,62.6054364
train_polyps_ (472).jpg,2_polyps\train_polyps_ (472).jpg,2_polyps,612,530,3,123.0188402,80.24893637,63.38782834
train_polyps_ (473).jpg,2_polyps\train_polyps_ (473).jpg,2_polyps,554,531,3,107.6383909,68.39438224,53.01761882
train_polyps_ (474).jpg,2_polyps\train_polyps_ (474).jpg,2_polyps,622,480,3,129.8435959,76.65647441,65.51104971
train_polyps_ (475).jpg,2_polyps\train_polyps_ (475).jpg,2_polyps,509,530,3,139.5747377,84.3168032,57.6430033
train_polyps_ (476).jpg,2_polyps\train_polyps_ (476).jpg,2_polyps,621,510,3,163.95769,98.84353825,74.09739509
train_polyps_ (477).jpg,2_polyps\train_polyps_ (477).jpg,2_polyps,617,528,3,181.43428,91.99158624,68.5100345
train_polyps_ (478).jpg,2_polyps\train_polyps_ (478).jpg,2_polyps,622,530,3,142.7441546,73.90168052,55.29710611
train_polyps_ (479).jpg,2_polyps\train_polyps_ (479).jpg,2_polyps,602,546,3,124.4856979,77.64802003,58.88901464
train_polyps_ (48).jpg,2_polyps\train_polyps_ (48).jpg,2_polyps,627,547,3,153.7021947,88.26390723,63.77069356
train_polyps_ (480).jpg,2_polyps\train_polyps_ (480).jpg,2_polyps,622,531,3,141.9220545,78.91661065,52.68329488
train_polyps_ (481).jpg,2_polyps\train_polyps_ (481).jpg,2_polyps,626,546,3,139.9973522,82.68681026,63.08254631
train_polyps_ (482).jpg,2_polyps\train_polyps_ (482).jpg,2_polyps,615,529,3,153.97758,78.65881015,64.65114421
train_polyps_ (483).jpg,2_polyps\train_polyps_ (483).jpg,2_polyps,622,530,3,131.9206728,74.57041194,50.71918037
train_polyps_ (484).jpg,2_polyps\train_polyps_ (484).jpg,2_polyps,552,531,3,138.4976801,81.90379787,65.99640752
train_polyps_ (485).jpg,2_polyps\train_polyps_ (485).jpg,2_polyps,626,546,3,146.0263725,78.16905991,55.48384124
train_polyps_ (486).jpg,2_polyps\train_polyps_ (486).jpg,2_polyps,584,530,3,131.6892608,78.81538834,65.74877552
train_polyps_ (487).jpg,2_polyps\train_polyps_ (487).jpg,2_polyps,621,530,3,112.1887613,64.36446997,46.63946769
train_polyps_ (488).jpg,2_polyps\train_polyps_ (488).jpg,2_polyps,622,529,3,136.3439907,88.64680675,73.69712617
train_polyps_ (489).jpg,2_polyps\train_polyps_ (489).jpg,2_polyps,622,531,3,145.9968542,86.28332455,65.26119195
train_polyps_ (49).jpg,2_polyps\train_polyps_ (49).jpg,2_polyps,617,513,3,122.4805969,69.95289728,54.78742327
train_polyps_ (490).jpg,2_polyps\train_polyps_ (490).jpg,2_polyps,626,546,3,153.2587772,82.04313684,61.44200342
train_polyps_ (491).jpg,2_polyps\train_polyps_ (491).jpg,2_polyps,592,527,3,147.9779219,87.50033656,74.49223999
train_polyps_ (492).jpg,2_polyps\train_polyps_ (492).jpg,2_polyps,605,530,3,127.0579916,79.02087011,56.06616248
train_polyps_ (493).jpg,2_polyps\train_polyps_ (493).jpg,2_polyps,617,530,3,171.3498333,94.25395554,72.87010795
train_polyps_ (494).jpg,2_polyps\train_polyps_ (494).jpg,2_polyps,569,531,3,134.7031499,71.15497503,50.24732325
train_polyps_ (495).jpg,2_polyps\train_polyps_ (495).jpg,2_polyps,622,531,3,150.9266263,82.62792099,58.79684936
train_polyps_ (496).jpg,2_polyps\train_polyps_ (496).jpg,2_polyps,600,528,3,106.4873043,65.26065657,53.33791035
train_polyps_ (497).jpg,2_polyps\train_polyps_ (497).jpg,2_polyps,599,531,3,139.1563623,80.26384527,60.69893639
train_polyps_ (498).jpg,2_polyps\train_polyps_ (498).jpg,2_polyps,626,547,3,150.6813493,86.31256753,62.32660577
train_polyps_ (499).jpg,2_polyps\train_polyps_ (499).jpg,2_polyps,622,530,3,134.7291816,91.31074744,75.45430443
train_polyps_ (5).jpg,2_polyps\train_polyps_ (5).jpg,2_polyps,621,530,3,129.5446602,71.15401209,45.03360678
train_polyps_ (50).jpg,2_polyps\train_polyps_ (50).jpg,2_polyps,619,529,3,139.2359162,93.97833569,59.85563031
train_polyps_ (500).jpg,2_polyps\train_polyps_ (500).jpg,2_polyps,502,529,3,122.8317392,71.64918398,57.59639702
train_polyps_ (501).jpg,2_polyps\train_polyps_ (501).jpg,2_polyps,622,529,3,170.5214443,92.29329439,73.73148998
train_polyps_ (502).jpg,2_polyps\train_polyps_ (502).jpg,2_polyps,570,530,3,138.0887223,72.88238332,52.98077789
train_polyps_ (503).jpg,2_polyps\train_polyps_ (503).jpg,2_polyps,622,508,3,175.4341596,96.14858407,71.06966352
train_polyps_ (504).jpg,2_polyps\train_polyps_ (504).jpg,2_polyps,570,530,3,137.0215392,67.81761006,38.34533598
train_polyps_ (505).jpg,2_polyps\train_polyps_ (505).jpg,2_polyps,622,528,3,183.0893227,88.6024676,58.43683316
train_polyps_ (506).jpg,2_polyps\train_polyps_ (506).jpg,2_polyps,590,528,3,159.7695076,92.03327555,68.63260786
train_polyps_ (507).jpg,2_polyps\train_polyps_ (507).jpg,2_polyps,614,530,3,146.621357,87.13783111,59.82686375
train_polyps_ (508).jpg,2_polyps\train_polyps_ (508).jpg,2_polyps,570,530,3,129.0747236,79.66245945,63.6746574
train_polyps_ (509).jpg,2_polyps\train_polyps_ (509).jpg,2_polyps,622,530,3,137.1739216,81.19731542,57.81041073
train_polyps_ (51).jpg,2_polyps\train_polyps_ (51).jpg,2_polyps,622,529,3,182.5797142,91.45331846,72.21268364
train_polyps_ (510).jpg,2_polyps\train_polyps_ (510).jpg,2_polyps,622,530,3,142.931851,86.42311169,66.27041801
train_polyps_ (511).jpg,2_polyps\train_polyps_ (511).jpg,2_polyps,622,504,3,121.3519816,70.08670826,55.49330437
train_polyps_ (512).jpg,2_polyps\train_polyps_ (512).jpg,2_polyps,622,530,3,138.4860341,84.37905418,57.50664321
train_polyps_ (513).jpg,2_polyps\train_polyps_ (513).jpg,2_polyps,622,531,3,128.9166591,79.85545685,61.89952828
train_polyps_ (514).jpg,2_polyps\train_polyps_ (514).jpg,2_polyps,613,528,3,137.3764367,76.56431361,56.12254375
train_polyps_ (515).jpg,2_polyps\train_polyps_ (515).jpg,2_polyps,614,531,3,140.0485164,82.2068956,65.40641774
train_polyps_ (516).jpg,2_polyps\train_polyps_ (516).jpg,2_polyps,571,531,3,157.1327238,72.20595908,46.5529995
train_polyps_ (517).jpg,2_polyps\train_polyps_ (517).jpg,2_polyps,620,530,3,131.1158095,73.76733719,51.21746196
train_polyps_ (518).jpg,2_polyps\train_polyps_ (518).jpg,2_polyps,622,529,3,164.2867237,94.50220339,74.40862757
train_polyps_ (519).jpg,2_polyps\train_polyps_ (519).jpg,2_polyps,615,530,3,132.5012763,82.88660838,56.70074551
train_polyps_ (52).jpg,2_polyps\train_polyps_ (52).jpg,2_polyps,566,531,3,122.6550412,76.92653038,64.87605891
train_polyps_ (520).jpg,2_polyps\train_polyps_ (520).jpg,2_polyps,563,531,3,142.2885303,70.0248233,49.58778136
train_polyps_ (521).jpg,2_polyps\train_polyps_ (521).jpg,2_polyps,621,527,3,125.2322385,68.72954499,52.13926855
train_polyps_ (522).jpg,2_polyps\train_polyps_ (522).jpg,2_polyps,621,530,3,129.6453012,82.85148422,66.65990338
train_polyps_ (523).jpg,2_polyps\train_polyps_ (523).jpg,2_polyps,528,528,3,155.4045605,105.6924967,86.08357008
train_polyps_ (524).jpg,2_polyps\train_polyps_ (524).jpg,2_polyps,619,528,3,145.3592151,96.63383022,82.90924083
train_polyps_ (525).jpg,2_polyps\train_polyps_ (525).jpg,2_polyps,622,528,3,160.1637161,86.5853917,65.67233326
train_polyps_ (526).jpg,2_polyps\train_polyps_ (526).jpg,2_polyps,622,484,3,127.5285436,73.24157942,56.58946082
train_polyps_ (527).jpg,2_polyps\train_polyps_ (527).jpg,2_polyps,612,522,3,151.3573329,103.6570537,93.69501728
train_polyps_ (528).jpg,2_polyps\train_polyps_ (528).jpg,2_polyps,626,546,3,143.7508309,82.7202103,57.645935
train_polyps_ (529).jpg,2_polyps\train_polyps_ (529).jpg,2_polyps,564,530,3,108.6206343,73.60040479,60.99190753
train_polyps_ (53).jpg,2_polyps\train_polyps_ (53).jpg,2_polyps,622,529,3,127.0507783,76.68032264,57.86631027
train_polyps_ (530).jpg,2_polyps\train_polyps_ (530).jpg,2_polyps,622,528,3,155.0659803,95.329786,76.290808
train_polyps_ (531).jpg,2_polyps\train_polyps_ (531).jpg,2_polyps,626,547,3,162.2052234,94.67940436,69.66491639
train_polyps_ (532).jpg,2_polyps\train_polyps_ (532).jpg,2_polyps,619,530,3,130.3991282,75.03884537,60.28930106
train_polyps_ (533).jpg,2_polyps\train_polyps_ (533).jpg,2_polyps,621,528,3,152.9968892,94.57919777,80.61366991
train_polyps_ (534).jpg,2_polyps\train_polyps_ (534).jpg,2_polyps,554,531,3,156.6097956,82.78567107,61.1936473
train_polyps_ (535).jpg,2_polyps\train_polyps_ (535).jpg,2_polyps,622,529,3,137.4557619,78.54617096,59.45512372
train_polyps_ (536).jpg,2_polyps\train_polyps_ (536).jpg,2_polyps,627,547,3,123.8943928,74.63313011,54.74746989
train_polyps_ (537).jpg,2_polyps\train_polyps_ (537).jpg,2_polyps,608,529,3,146.6962553,87.22919672,69.31357265
train_polyps_ (538).jpg,2_polyps\train_polyps_ (538).jpg,2_polyps,626,547,3,166.7127287,90.57677953,56.56307714
train_polyps_ (539).jpg,2_polyps\train_polyps_ (539).jpg,2_polyps,626,547,3,156.5115588,84.04724288,57.84729077
train_polyps_ (54).jpg,2_polyps\train_polyps_ (54).jpg,2_polyps,619,547,3,128.4786543,75.78558328,44.41854675
train_polyps_ (540).jpg,2_polyps\train_polyps_ (540).jpg,2_polyps,626,546,3,160.6148287,86.56360227,51.58456214
train_polyps_ (541).jpg,2_polyps\train_polyps_ (541).jpg,2_polyps,622,528,3,180.7391236,88.88178408,59.56932366
